Base Report_test
Start time:	12/2/2023 12:00:00 AM
End time:	1/2/2024 12:00:00 AM	Print time:	1/2/2024	8:15 AM

Time	1QCA10CL001:av	0QCC10CL001:av	0HRJ20CL001:av	1QCB10CL001:av	0ETH11CW001:av	2HTJ10CW001:av	2HRJ11CW001:av
NH4OH Tank Niveau	CaO Tank niveau	Niv FriAdsSilo	NaOH Tank Nivĺ	Wei RsdSilo	Kalksilo	Wei LigCkSi


%	%	%	%	t	t	t

12/18/2023 8:20:00 PM	59.685	18.290	66.378	35.744	13.966	33.203	32.002
12/18/2023 8:30:00 PM	59.683	18.291	66.377	35.695	14.471	33.123	32.001
12/18/2023 8:40:00 PM	59.591	18.292	66.375	35.648	14.797	33.041	32.001
12/18/2023 8:50:00 PM	59.535	18.292	66.373	35.590	14.857	32.998	32.010
12/18/2023 9:00:00 PM	59.502	18.293	66.372	35.532	14.907	32.949	32.020
12/18/2023 9:10:00 PM	59.482	18.294	66.371	35.482	14.957	32.905	32.031
12/18/2023 9:20:00 PM	59.414	18.295	66.371	35.433	15.012	32.856	32.042
12/18/2023 9:30:00 PM	59.360	18.296	66.371	35.383	15.077	32.804	32.030
12/18/2023 9:40:00 PM	59.309	18.296	66.371	35.331	15.141	32.740	31.997
12/18/2023 9:50:00 PM	59.246	18.297	66.371	35.280	15.233	32.678	31.972
12/18/2023 10:00:00 PM	59.206	18.297	66.371	35.222	15.444	32.617	31.994
12/18/2023 10:10:00 PM	59.220	18.296	66.367	35.164	15.635	32.547	31.970
12/18/2023 10:20:00 PM	59.166	18.296	66.357	35.115	15.701	32.503	31.971
12/18/2023 10:30:00 PM	59.098	18.295	66.348	35.062	15.768	32.465	31.968
12/18/2023 10:40:00 PM	59.108	18.294	66.338	35.002	15.933	32.425	31.967
12/18/2023 10:50:00 PM	59.026	18.293	66.329	34.950	16.199	32.373	31.949
12/18/2023 11:00:00 PM	59.030	18.293	66.319	34.900	16.275	32.328	31.944
12/18/2023 11:10:00 PM	58.978	18.294	66.313	34.846	16.343	32.282	31.924
12/18/2023 11:20:00 PM	58.939	18.295	66.313	34.792	16.521	32.236	31.929
12/18/2023 11:30:00 PM	58.971	18.296	66.312	34.740	16.958	32.183	31.922
12/18/2023 11:40:00 PM	58.942	18.296	66.311	34.691	17.090	32.138	31.925
12/18/2023 11:50:00 PM	58.854	18.297	66.310	34.643	17.169	32.103	31.901
12/19/2023 12:00:00 AM	58.796	18.298	66.309	34.593	17.227	32.072	31.895
12/19/2023 12:10:00 AM	58.735	18.298	66.309	34.541	17.278	32.043	31.922
12/19/2023 12:20:00 AM	58.728	18.298	66.310	34.491	17.330	32.008	31.920
12/19/2023 12:30:00 AM	58.673	18.298	66.311	34.443	17.384	31.965	31.944
12/19/2023 12:40:00 AM	58.651	18.298	66.312	34.401	17.459	31.937	31.939
12/19/2023 12:50:00 AM	58.566	18.298	66.313	34.361	17.539	31.904	31.929
12/19/2023 1:00:00 AM	58.543	18.298	66.313	34.318	17.639	31.865	31.918
12/19/2023 1:10:00 AM	58.484	18.299	66.314	34.273	17.758	31.825	31.908
12/19/2023 1:20:00 AM	58.430	18.300	66.314	34.223	17.841	31.759	31.910
12/19/2023 1:30:00 AM	58.403	18.300	66.314	34.169	17.912	31.701	31.907
12/19/2023 1:40:00 AM	58.395	18.301	66.314	34.119	17.993	31.681	31.923
12/19/2023 1:50:00 AM	58.428	18.302	66.314	34.070	18.176	31.649	31.939
12/19/2023 2:00:00 AM	58.411	18.301	66.314	34.029	18.387	31.605	31.919
12/19/2023 2:10:00 AM	58.377	18.300	66.312	33.991	18.471	31.568	31.911
12/19/2023 2:20:00 AM	58.259	18.298	66.307	33.947	18.542	31.530	31.935
12/19/2023 2:30:00 AM	58.173	18.297	66.302	33.890	18.770	31.484	31.930
12/19/2023 2:40:00 AM	58.182	18.295	66.297	33.841	19.130	31.437	31.914
12/19/2023 2:50:00 AM	58.182	18.294	66.293	33.796	19.247	31.399	31.902
12/19/2023 3:00:00 AM	58.062	18.294	66.288	33.746	19.320	31.365	31.920
12/19/2023 3:10:00 AM	57.996	18.295	66.285	33.695	19.398	31.323	31.917
12/19/2023 3:20:00 AM	58.028	18.297	66.285	33.647	19.500	31.294	31.897
12/19/2023 3:30:00 AM	58.048	18.298	66.285	33.600	19.686	31.254	31.901
12/19/2023 3:40:00 AM	57.929	18.300	66.285	33.553	19.990	31.203	31.902
12/19/2023 3:50:00 AM	57.909	18.302	66.285	33.506	20.057	31.167	31.891
12/19/2023 4:00:00 AM	57.939	18.303	66.285	33.458	20.119	31.135	31.861
12/19/2023 4:10:00 AM	57.851	18.304	66.285	33.410	20.186	31.101	31.882
12/19/2023 4:20:00 AM	57.781	18.304	66.285	33.362	20.293	31.066	31.871
12/19/2023 4:30:00 AM	57.810	18.305	66.285	33.314	20.459	31.032	31.852
12/19/2023 4:40:00 AM	57.780	18.306	66.285	33.268	20.641	30.994	31.862
12/19/2023 4:50:00 AM	57.736	18.307	66.285	33.222	20.717	30.954	31.854
12/19/2023 5:00:00 AM	57.652	18.306	66.285	33.170	20.889	30.910	31.862
12/19/2023 5:10:00 AM	57.601	18.303	66.285	33.117	21.196	30.866	31.870
12/19/2023 5:20:00 AM	57.529	18.301	66.284	33.071	21.271	30.835	31.878
12/19/2023 5:30:00 AM	57.468	18.299	66.283	33.025	21.340	30.800	31.886
12/19/2023 5:40:00 AM	57.500	18.296	66.282	32.974	21.414	30.758	31.882
12/19/2023 5:50:00 AM	57.390	18.294	66.282	32.918	21.497	30.711	31.848
12/19/2023 6:00:00 AM	57.353	18.294	66.281	32.851	21.580	30.670	31.847
12/19/2023 6:10:00 AM	57.335	18.295	66.280	32.800	21.648	30.634	31.847
12/19/2023 6:20:00 AM	57.331	18.297	66.279	32.754	21.709	30.597	31.846
12/19/2023 6:30:00 AM	57.278	18.298	66.278	32.710	21.770	30.562	31.846
12/19/2023 6:40:00 AM	57.194	18.300	66.278	32.667	21.935	30.524	31.848
12/19/2023 6:50:00 AM	57.149	18.302	66.277	32.621	22.303	30.476	31.896
12/19/2023 7:00:00 AM	57.183	18.291	66.276	32.573	22.478	30.430	31.842
12/19/2023 7:10:00 AM	57.126	18.270	66.273	32.521	22.584	30.387	31.827
12/19/2023 7:20:00 AM	57.033	18.249	66.269	32.468	22.717	30.356	31.813
12/19/2023 7:30:00 AM	56.942	18.228	66.264	32.428	22.851	30.325	31.846
12/19/2023 7:40:00 AM	57.020	18.054	66.259	32.390	22.974	30.290	31.879
12/19/2023 7:50:00 AM	56.902	17.575	66.254	32.352	23.114	30.257	31.865
12/19/2023 8:00:00 AM	56.874	17.560	66.250	32.314	23.377	30.218	31.878
12/19/2023 8:10:00 AM	56.839	17.546	66.245	32.274	23.553	30.176	31.864
12/19/2023 8:20:00 AM	56.720	17.532	66.241	32.218	23.647	30.141	31.857
12/19/2023 8:30:00 AM	56.624	17.517	66.237	32.148	23.720	30.099	31.841
12/19/2023 8:40:00 AM	56.645	17.503	66.233	32.055	23.796	30.063	31.850
12/19/2023 8:50:00 AM	56.602	17.473	66.229	31.967	23.896	30.028	31.839
12/19/2023 9:00:00 AM	56.627	17.430	66.225	31.889	24.007	29.982	31.828
12/19/2023 9:10:00 AM	56.550	20.452	66.219	31.812	24.458	29.916	31.818
12/19/2023 9:20:00 AM	56.465	22.422	66.210	31.739	24.868	29.866	31.808
12/19/2023 9:30:00 AM	56.334	22.385	66.202	31.663	25.012	29.824	31.798
12/19/2023 9:40:00 AM	56.386	22.358	66.193	31.582	25.089	29.785	31.788
12/19/2023 9:50:00 AM	56.309	22.359	66.184	31.503	25.188	29.747	31.781
12/19/2023 10:00:00 AM	56.290	22.361	66.175	31.435	25.287	29.723	31.821
12/19/2023 10:10:00 AM	56.223	22.363	66.167	31.367	25.169	29.702	31.833
12/19/2023 10:20:00 AM	56.244	22.366	66.160	31.304	25.212	29.673	31.825
12/19/2023 10:30:00 AM	56.107	22.368	66.153	31.242	25.256	29.640	31.818
12/19/2023 10:40:00 AM	56.035	22.369	66.146	31.159	25.299	29.608	31.810
12/19/2023 10:50:00 AM	55.979	22.366	66.139	31.097	25.344	29.576	31.803
12/19/2023 11:00:00 AM	55.933	22.363	66.132	31.030	25.468	29.541	31.796
12/19/2023 11:10:00 AM	55.909	22.360	66.128	30.949	25.745	29.499	31.795
12/19/2023 11:20:00 AM	55.956	22.357	66.129	30.877	25.816	29.464	31.795
12/19/2023 11:30:00 AM	55.867	22.354	66.130	30.838	25.871	29.430	31.795
12/19/2023 11:40:00 AM	55.766	22.351	66.131	30.803	25.929	29.392	31.795
12/19/2023 11:50:00 AM	55.795	22.352	66.131	30.773	26.159	29.343	31.795
12/19/2023 12:00:00 PM	55.663	22.353	66.132	30.748	26.321	29.302	31.793
12/19/2023 12:10:00 PM	55.711	22.354	66.133	30.724	26.437	29.265	31.780
12/19/2023 12:20:00 PM	55.631	22.354	66.134	30.699	26.569	29.223	31.765
12/19/2023 12:30:00 PM	55.598	22.355	66.135	30.665	25.183	29.162	31.752
12/19/2023 12:40:00 PM	55.620	22.255	66.135	30.627	16.880	29.077	31.754
12/19/2023 12:50:00 PM	55.620	20.378	66.136	30.589	9.640	28.995	31.762
12/19/2023 1:00:00 PM	55.612	20.539	66.137	30.552	5.135	28.925	31.770
12/19/2023 1:10:00 PM	55.551	20.544	66.136	30.514	1.910	28.868	31.778
12/19/2023 1:20:00 PM	55.484	20.550	66.132	30.474	2.140	28.817	31.786
12/19/2023 1:30:00 PM	55.446	20.555	66.128	30.431	2.222	28.777	31.780
12/19/2023 1:40:00 PM	55.447	20.561	66.124	30.390	2.275	28.746	31.747
12/19/2023 1:50:00 PM	55.384	20.566	66.120	30.351	2.328	28.716	31.747
12/19/2023 2:00:00 PM	55.405	20.566	66.116	30.312	2.382	28.681	31.747
12/19/2023 2:10:00 PM	55.370	20.563	66.110	30.278	2.444	28.646	31.746
12/19/2023 2:20:00 PM	55.316	20.561	66.103	30.243	2.508	28.611	31.746
12/19/2023 2:30:00 PM	55.270	20.558	66.096	30.212	2.571	28.576	31.745
12/19/2023 2:40:00 PM	55.224	20.556	66.089	30.187	2.617	28.533	31.745
12/19/2023 2:50:00 PM	55.154	20.566	66.082	30.162	2.655	28.487	31.745
12/19/2023 3:00:00 PM	55.073	19.709	66.074	30.138	2.693	28.450	31.745
12/19/2023 3:10:00 PM	55.071	19.170	66.067	30.107	2.730	28.402	31.745
12/19/2023 3:20:00 PM	55.009	19.234	66.059	30.068	2.816	28.345	31.745
12/19/2023 3:30:00 PM	55.014	19.243	66.051	30.030	3.242	28.264	31.745
12/19/2023 3:40:00 PM	55.022	19.253	66.043	29.995	3.639	28.228	31.739
12/19/2023 3:50:00 PM	55.055	19.262	66.035	29.960	3.878	28.193	31.730
12/19/2023 4:00:00 PM	54.993	19.272	66.027	29.928	4.207	28.152	31.722
12/19/2023 4:10:00 PM	54.985	19.280	66.017	29.902	4.393	28.111	31.713
12/19/2023 4:20:00 PM	54.897	19.282	66.006	29.876	4.462	28.078	31.706
12/19/2023 4:30:00 PM	54.919	19.283	65.994	29.850	4.528	28.045	31.703
12/19/2023 4:40:00 PM	54.861	19.285	65.982	29.817	4.596	28.011	31.701
12/19/2023 4:50:00 PM	54.738	19.287	65.970	29.783	4.670	27.973	31.699
12/19/2023 5:00:00 PM	54.706	19.288	65.958	29.750	4.745	27.926	31.697
12/19/2023 5:10:00 PM	54.659	19.290	65.951	29.722	4.843	27.876	31.695
12/19/2023 5:20:00 PM	54.683	19.290	65.951	29.694	4.975	27.822	31.693
12/19/2023 5:30:00 PM	54.734	19.291	65.951	29.666	5.243	27.772	31.692
12/19/2023 5:40:00 PM	54.651	19.292	65.951	29.633	5.399	27.726	31.692
12/19/2023 5:50:00 PM	54.679	19.293	65.951	29.598	5.501	27.682	31.692
12/19/2023 6:00:00 PM	54.548	19.294	65.951	29.562	5.669	27.635	31.691
12/19/2023 6:10:00 PM	54.470	19.294	65.942	29.527	5.932	27.592	31.691
12/19/2023 6:20:00 PM	54.385	19.291	65.921	29.493	6.121	27.553	31.691
12/19/2023 6:30:00 PM	54.439	19.289	65.901	29.453	6.460	27.511	31.691
12/19/2023 6:40:00 PM	54.377	19.287	65.880	29.403	6.627	27.469	31.691
12/19/2023 6:50:00 PM	54.234	19.284	65.811	29.357	6.696	27.434	31.691
12/19/2023 7:00:00 PM	54.212	19.282	65.756	29.316	6.768	27.392	31.691
12/19/2023 7:10:00 PM	54.205	19.280	65.746	29.275	6.864	27.349	31.691
12/19/2023 7:20:00 PM	54.143	19.280	65.737	29.229	6.966	27.315	31.689
12/19/2023 7:30:00 PM	54.125	19.280	65.727	29.183	7.057	27.272	31.680
12/19/2023 7:40:00 PM	54.054	19.280	65.718	29.139	7.146	27.218	31.669
12/19/2023 7:50:00 PM	54.051	19.280	65.709	29.093	7.218	27.167	31.658
12/19/2023 8:00:00 PM	53.958	19.280	65.709	29.035	7.282	27.104	31.647
12/19/2023 8:10:00 PM	53.979	19.283	65.710	28.982	7.345	27.034	31.658
12/19/2023 8:20:00 PM	53.934	19.297	65.711	28.941	7.623	26.962	31.675
12/19/2023 8:30:00 PM	53.825	19.312	65.711	28.896	7.871	26.894	31.661
12/19/2023 8:40:00 PM	53.742	19.541	65.712	28.836	7.999	26.829	31.670
12/19/2023 8:50:00 PM	53.790	22.367	65.713	28.783	8.105	26.764	31.669
12/19/2023 9:00:00 PM	53.760	25.308	65.714	28.733	8.367	26.674	31.693
12/19/2023 9:10:00 PM	53.609	31.416	65.715	28.671	8.628	26.594	31.699
12/19/2023 9:20:00 PM	53.532	36.733	65.715	28.609	8.696	26.536	31.706
12/19/2023 9:30:00 PM	53.493	40.873	65.716	28.554	8.766	26.477	31.712
12/19/2023 9:40:00 PM	53.432	45.847	65.717	28.504	8.871	26.412	31.719
12/19/2023 9:50:00 PM	53.356	49.041	65.717	28.457	9.034	26.352	31.724
12/19/2023 10:00:00 PM	53.361	51.295	65.711	28.403	9.470	26.296	31.697
12/19/2023 10:10:00 PM	53.352	55.112	65.705	28.344	9.633	26.244	31.696
12/19/2023 10:20:00 PM	53.282	58.769	65.699	28.287	9.698	26.203	31.695
12/19/2023 10:30:00 PM	53.266	62.178	65.692	28.232	9.784	26.163	31.695
12/19/2023 10:40:00 PM	53.199	66.275	65.686	28.179	10.198	26.117	31.694
12/19/2023 10:50:00 PM	53.155	70.194	65.680	28.128	10.619	26.070	31.700
12/19/2023 11:00:00 PM	53.064	74.283	65.677	28.078	10.713	26.031	31.712
12/19/2023 11:10:00 PM	53.108	78.610	65.675	28.036	10.794	25.998	31.690
12/19/2023 11:20:00 PM	53.078	82.539	65.672	27.996	10.844	25.961	31.697
12/19/2023 11:30:00 PM	53.048	83.176	65.670	27.955	10.892	25.923	31.696
12/19/2023 11:40:00 PM	53.120	83.186	65.668	27.913	10.941	25.887	31.695
12/19/2023 11:50:00 PM	53.028	83.196	65.665	27.871	10.990	25.852	31.694
12/20/2023 12:00:00 AM	52.968	83.205	65.662	27.830	11.045	25.814	31.694
12/20/2023 12:10:00 AM	52.990	83.215	65.659	27.791	11.102	25.777	31.668
12/20/2023 12:20:00 AM	52.969	83.223	65.656	27.763	11.158	25.742	31.662
12/20/2023 12:30:00 AM	52.892	83.223	65.653	27.735	11.249	25.705	31.670
12/20/2023 12:40:00 AM	52.893	83.222	65.649	27.707	11.375	25.666	31.678
12/20/2023 12:50:00 AM	52.829	83.221	65.647	27.665	11.683	25.624	31.687
12/20/2023 1:00:00 AM	52.782	83.220	65.646	27.614	11.896	25.581	31.680
12/20/2023 1:10:00 AM	52.809	83.220	65.646	27.573	12.171	25.540	31.659
12/20/2023 1:20:00 AM	52.836	83.219	65.646	27.535	12.547	25.491	31.673
12/20/2023 1:30:00 AM	52.779	83.218	65.646	27.492	12.656	25.450	31.680
12/20/2023 1:40:00 AM	52.736	83.217	65.646	27.442	12.731	25.411	31.595
12/20/2023 1:50:00 AM	52.656	83.216	65.645	27.399	12.796	25.370	31.595
12/20/2023 2:00:00 AM	52.652	83.216	65.641	27.360	12.844	25.326	31.594
12/20/2023 2:10:00 AM	52.650	83.215	65.635	27.320	12.892	25.278	31.594
12/20/2023 2:20:00 AM	52.567	83.214	65.630	27.277	12.940	25.234	31.593
12/20/2023 2:30:00 AM	52.492	83.214	65.624	27.232	12.997	25.192	31.593
12/20/2023 2:40:00 AM	52.512	83.214	65.618	27.179	13.082	25.144	31.612
12/20/2023 2:50:00 AM	52.410	83.214	65.613	27.119	13.170	25.093	31.619
12/20/2023 3:00:00 AM	52.400	83.214	65.612	27.055	13.273	25.046	31.633
12/20/2023 3:10:00 AM	52.351	83.214	65.611	27.011	13.430	24.989	31.603
12/20/2023 3:20:00 AM	52.320	83.214	65.610	26.970	13.776	24.919	31.596
12/20/2023 3:30:00 AM	52.339	83.215	65.610	26.926	13.983	24.847	31.584
12/20/2023 3:40:00 AM	52.371	83.216	65.609	26.882	14.254	24.791	31.567
12/20/2023 3:50:00 AM	52.323	83.217	65.608	26.834	14.444	24.747	31.616
12/20/2023 4:00:00 AM	52.286	83.217	65.606	26.786	14.750	24.704	31.594
12/20/2023 4:10:00 AM	52.264	83.218	65.603	26.743	15.001	24.656	31.566
12/20/2023 4:20:00 AM	52.243	83.219	65.601	26.703	15.073	24.610	31.562
12/20/2023 4:30:00 AM	52.221	83.220	65.598	26.661	15.142	24.571	31.572
12/20/2023 4:40:00 AM	52.195	83.221	65.596	26.618	15.210	24.537	31.550
12/20/2023 4:50:00 AM	52.165	83.221	65.594	26.574	15.276	24.504	31.557
12/20/2023 5:00:00 AM	52.129	83.222	65.594	26.528	15.342	24.466	31.565
12/20/2023 5:10:00 AM	52.087	83.223	65.594	26.483	15.421	24.428	31.573
12/20/2023 5:20:00 AM	51.987	83.224	65.594	26.439	15.519	24.391	31.581
12/20/2023 5:30:00 AM	51.971	83.226	65.594	26.398	15.603	24.352	31.587
12/20/2023 5:40:00 AM	51.877	83.229	65.594	26.365	15.666	24.314	31.564
12/20/2023 5:50:00 AM	51.816	83.231	65.594	26.332	15.729	24.273	31.537
12/20/2023 6:00:00 AM	51.787	83.233	65.593	26.293	15.867	24.225	31.528
12/20/2023 6:10:00 AM	51.753	83.236	65.592	26.246	16.284	24.169	31.542
12/20/2023 6:20:00 AM	51.704	83.238	65.591	26.201	16.449	24.123	31.542
12/20/2023 6:30:00 AM	51.668	83.238	65.591	26.157	16.522	24.084	31.542
12/20/2023 6:40:00 AM	51.647	83.238	65.590	26.113	16.641	24.045	31.541
12/20/2023 6:50:00 AM	51.625	83.238	65.589	26.070	16.810	24.007	31.541
12/20/2023 7:00:00 AM	51.579	83.238	65.587	26.030	16.899	23.959	31.541
12/20/2023 7:10:00 AM	51.485	83.238	65.584	26.002	17.031	23.909	31.548
12/20/2023 7:20:00 AM	51.495	83.233	65.582	25.976	17.364	23.858	31.558
12/20/2023 7:30:00 AM	51.431	83.206	65.579	25.951	17.496	23.816	31.568
12/20/2023 7:40:00 AM	51.392	83.175	65.577	25.922	17.594	23.782	31.573
12/20/2023 7:50:00 AM	51.331	83.141	65.575	25.888	17.702	23.748	31.519
12/20/2023 8:00:00 AM	51.242	83.073	65.574	25.854	17.802	23.703	31.517
12/20/2023 8:10:00 AM	51.212	83.038	65.573	25.817	17.883	23.657	31.514
12/20/2023 8:20:00 AM	51.177	83.025	65.572	25.779	17.962	23.620	31.517
12/20/2023 8:30:00 AM	51.104	83.011	65.571	25.747	18.055	23.582	31.517
12/20/2023 8:40:00 AM	51.064	82.998	65.571	25.722	18.158	23.544	31.505
12/20/2023 8:50:00 AM	50.988	82.984	65.570	25.698	18.348	23.506	31.523
12/20/2023 9:00:00 AM	50.946	82.971	65.567	25.673	18.648	23.469	31.535
12/20/2023 9:10:00 AM	50.936	82.966	65.564	25.639	18.843	23.433	31.529
12/20/2023 9:20:00 AM	50.913	82.965	65.560	25.595	18.913	23.397	31.521
12/20/2023 9:30:00 AM	50.988	82.964	65.557	25.552	18.979	23.361	31.513
12/20/2023 9:40:00 AM	51.026	82.963	65.554	25.510	19.050	23.323	31.505
12/20/2023 9:50:00 AM	50.944	82.962	65.551	25.471	19.139	23.286	31.497
12/20/2023 10:00:00 AM	50.926	82.962	65.546	25.438	19.226	23.251	31.506
12/20/2023 10:10:00 AM	50.860	82.961	65.541	25.406	19.293	23.219	31.510
12/20/2023 10:20:00 AM	50.762	82.960	65.537	25.374	19.357	23.178	31.505
12/20/2023 10:30:00 AM	50.783	82.959	65.532	25.341	19.422	23.141	31.516
12/20/2023 10:40:00 AM	50.675	82.958	65.527	25.308	19.506	23.106	31.534
12/20/2023 10:50:00 AM	50.674	82.958	65.522	25.274	19.597	23.074	31.530
12/20/2023 11:00:00 	50.572	82.957	65.516	25.237	19.706	23.039	31.522
AM
12/20/2023 11:10:00 AM	50.609	82.957	65.510	25.199	19.819	23.002	31.514
12/20/2023 11:20:00 AM	50.510	82.957	65.503	25.144	19.886	22.962	31.507
12/20/2023 11:30:00 AM	50.328	82.957	65.497	25.088	19.944	22.918	31.499
12/20/2023 11:40:00 AM	50.411	82.957	65.490	25.042	20.004	22.866	31.491
12/20/2023 11:50:00 AM	50.336	82.957	65.484	24.995	20.228	22.815	31.490
12/20/2023 12:00:00 PM	50.265	82.955	65.477	24.947	20.400	22.781	31.490
12/20/2023 12:10:00 PM	50.256	82.843	65.470	24.906	20.818	22.739	31.490
12/20/2023 12:20:00 PM	50.229	82.757	65.463	24.871	21.012	22.697	31.490
12/20/2023 12:30:00 PM	50.203	82.744	65.455	24.837	21.116	22.648	31.490
12/20/2023 12:40:00 PM	50.236	82.732	65.448	24.798	21.203	22.589	31.490
12/20/2023 12:50:00 PM	50.172	82.719	65.442	24.758	21.279	22.531	31.490
12/20/2023 1:00:00 PM	50.150	82.706	65.437	24.723	21.350	22.473	31.490
12/20/2023 1:10:00 PM	50.094	82.694	65.433	24.690	21.434	22.421	31.490
12/20/2023 1:20:00 PM	50.065	82.691	65.429	24.657	21.812	22.360	31.490
12/20/2023 1:30:00 PM	50.027	82.694	65.425	24.616	22.197	22.292	31.490
12/20/2023 1:40:00 PM	50.001	82.696	65.421	24.573	22.612	22.237	31.490
12/20/2023 1:50:00 PM	50.100	82.698	65.418	24.526	22.897	22.191	31.490
12/20/2023 2:00:00 PM	50.054	82.701	65.417	24.477	23.026	22.157	31.490
12/20/2023 2:10:00 PM	50.007	82.703	65.417	24.440	23.173	22.125	31.490
12/20/2023 2:20:00 PM	49.943	82.702	65.417	24.408	23.512	22.091	31.490
12/20/2023 2:30:00 PM	49.992	82.698	65.417	24.377	23.697	22.057	31.490
12/20/2023 2:40:00 PM	49.854	82.695	65.417	24.344	23.778	22.024	31.490
12/20/2023 2:50:00 PM	49.849	82.692	65.417	24.311	23.856	21.990	31.490
12/20/2023 3:00:00 PM	49.774	82.689	65.419	24.278	23.929	21.958	31.490
12/20/2023 3:10:00 PM	49.788	82.686	65.420	24.246	24.002	21.921	31.490
12/20/2023 3:20:00 PM	49.749	82.687	65.422	24.213	24.073	21.875	31.490
12/20/2023 3:30:00 PM	49.723	82.690	65.424	24.179	24.140	21.831	31.490
12/20/2023 3:40:00 PM	49.687	82.693	65.425	24.141	24.207	21.786	31.490
12/20/2023 3:50:00 PM	49.630	82.697	65.426	24.102	24.273	21.751	31.490
12/20/2023 4:00:00 PM	49.627	82.700	65.423	24.062	24.338	21.698	31.490
12/20/2023 4:10:00 PM	49.639	82.703	65.419	24.020	24.404	21.638	31.490
12/20/2023 4:20:00 PM	49.614	82.702	65.415	23.983	24.473	21.609	31.490
12/20/2023 4:30:00 PM	49.651	82.698	65.411	23.952	24.548	21.578	31.490
12/20/2023 4:40:00 PM	49.605	82.695	65.407	23.921	24.632	21.536	31.490
12/20/2023 4:50:00 PM	49.551	82.692	65.403	23.889	24.908	21.490	31.490
12/20/2023 5:00:00 PM	49.485	82.689	65.403	23.854	25.104	21.452	31.489
12/20/2023 5:10:00 PM	49.418	82.686	65.403	23.820	25.246	21.408	31.489
12/20/2023 5:20:00 PM	49.391	82.685	65.403	23.781	25.431	21.359	31.489
12/20/2023 5:30:00 PM	49.368	82.686	65.403	23.740	25.851	21.305	31.488
12/20/2023 5:40:00 PM	49.329	82.687	65.403	23.695	26.088	21.258	31.488
12/20/2023 5:50:00 PM	49.259	82.688	65.403	23.643	26.183	21.215	31.488
12/20/2023 6:00:00 PM	49.196	82.689	65.400	23.595	26.301	21.164	31.488
12/20/2023 6:10:00 PM	49.168	82.689	65.397	23.550	26.510	21.102	31.488
12/20/2023 6:20:00 PM	49.142	82.691	65.393	23.493	26.733	21.035	31.488
12/20/2023 6:30:00 PM	49.116	82.694	65.390	23.428	26.853	20.980	31.488
12/20/2023 6:40:00 PM	49.092	82.696	65.387	23.376	26.933	20.939	31.488
12/20/2023 6:50:00 PM	49.069	82.698	65.384	23.322	27.009	20.896	31.488
12/20/2023 7:00:00 PM	49.046	82.701	65.384	23.258	27.127	20.846	31.488
12/20/2023 7:10:00 PM	49.023	82.703	65.384	23.202	27.302	20.798	31.488
12/20/2023 7:20:00 PM	49.000	82.701	65.384	23.151	27.495	20.757	31.488
12/20/2023 7:30:00 PM	48.978	82.696	65.384	23.109	27.587	20.721	31.488
12/20/2023 7:40:00 PM	48.908	82.691	65.384	23.068	27.664	20.685	31.488
12/20/2023 7:50:00 PM	48.854	82.686	65.384	23.024	27.724	20.648	31.488
12/20/2023 8:00:00 PM	48.840	82.681	65.385	22.977	27.785	20.613	31.488
12/20/2023 8:10:00 PM	48.763	82.677	65.387	22.927	27.868	20.576	31.488
12/20/2023 8:20:00 PM	48.702	82.675	65.389	22.875	28.051	20.533	31.488
12/20/2023 8:30:00 PM	48.632	82.675	65.390	22.832	28.380	20.487	31.488
12/20/2023 8:40:00 PM	48.721	82.675	65.392	22.793	28.504	20.445	31.486
12/20/2023 8:50:00 PM	48.741	82.675	65.392	22.754	28.586	20.412	31.466
12/20/2023 9:00:00 PM	48.697	82.675	65.387	22.717	28.671	20.373	31.451
12/20/2023 9:10:00 PM	48.662	82.675	65.381	22.678	28.759	20.329	31.466
12/20/2023 9:20:00 PM	48.684	82.675	65.374	22.623	28.852	20.287	31.485
12/20/2023 9:30:00 PM	48.668	82.674	65.368	22.571	28.962	20.251	31.488
12/20/2023 9:40:00 PM	48.545	82.673	65.362	22.530	29.119	20.201	31.489
12/20/2023 9:50:00 PM	48.527	82.672	65.356	22.489	29.447	20.153	31.489
12/20/2023 10:00:00 PM	48.538	82.672	65.353	22.448	29.642	20.104	31.490
12/20/2023 10:10:00 PM	48.503	82.670	65.351	22.406	29.769	20.066	31.490
12/20/2023 10:20:00 PM	48.397	82.653	65.348	22.363	30.084	20.018	31.483
12/20/2023 10:30:00 PM	48.364	82.629	65.346	22.320	30.411	19.967	31.462
12/20/2023 10:40:00 PM	48.290	82.605	65.343	22.277	30.526	19.920	31.446
12/20/2023 10:50:00 PM	48.302	82.581	65.341	22.233	30.619	19.870	31.444
12/20/2023 11:00:00 PM	48.277	82.573	65.341	22.181	30.724	19.814	31.442
12/20/2023 11:10:00 PM	48.152	82.571	65.341	22.124	30.831	19.752	31.441
12/20/2023 11:20:00 PM	48.114	82.568	65.341	22.074	30.932	19.692	31.440
12/20/2023 11:30:00 PM	48.093	82.566	65.341	22.023	31.090	19.617	31.439
12/20/2023 11:40:00 PM	47.914	82.564	65.341	21.958	31.551	19.554	31.434
12/20/2023 11:50:00 PM	47.887	82.561	65.340	21.887	31.813	19.504	31.416
12/21/2023 12:00:00 AM	47.751	82.560	65.337	21.824	31.944	19.457	31.403
12/21/2023 12:10:00 AM	47.762	82.559	65.333	21.778	32.068	19.414	31.405
